#   1 NUMBER                 Running object number                                     
#   2 X_IMAGE                Object position along x                                    [pixel]
#   3 Y_IMAGE                Object position along y                                    [pixel]
#   4 ALPHA_J2000            Right ascension of barycenter (J2000)                      [deg]
#   5 DELTA_J2000            Declination of barycenter (J2000)                          [deg]
#   6 FLUX_APER              Flux vector within fixed circular aperture(s)              [count]
#   7 FLUXERR_APER           RMS error vector for aperture flux(es)                     [count]
#   8 FLUX_RADIUS            Fraction-of-light radii                                    [pixel]
#   9 FWHM_IMAGE             FWHM assuming a gaussian core                              [pixel]
#  10 BACKGROUND             Background at centroid position                            [count]
#  11 THRESHOLD              Detection threshold above background                       [count]
#  12 FLUX_MAX               Peak flux above background                                 [count]
#  13 ISOAREA_IMAGE          Isophotal area above Analysis threshold                    [pixel**2]
#  14 A_IMAGE                Profile RMS along major axis                               [pixel]
#  15 B_IMAGE                Profile RMS along minor axis                               [pixel]
#  16 THETA_IMAGE            Position angle (CCW/x)                                     [deg]
#  17 FLAGS                  Extraction flags                                          
       107    437.0837    586.5359 300.1302061 +22.6950544     280.1359     69.65735      1.145     1.90    -9.681216     19.62747     64.58858         6     0.709     0.499  -0.51   0
       108    632.5117    583.7258 300.1919554 +22.7528344      271.033     69.71042      1.169     3.46    -10.29781     19.62747     37.78183         5     0.766     0.452  69.79   0
       109    481.2625    582.2433 300.1453497 +22.7070687     419.6528      69.5688      1.348     2.80    -9.552917     19.62747     53.29079         8     0.837     0.656  -7.79   0
       110    915.0929    577.6669 300.2819832 +22.8357665     1603.979     69.71042      1.102     1.75    -10.50426     19.62747     335.2689        15     0.848     0.800   1.21   0
       111    446.8378    577.6487 300.1361305 +22.6954287     725.4633     69.58652      1.069     2.16    -9.640932     19.62747     156.8886        11     0.855     0.678  69.43   0
       112   1013.5215    575.7505 300.3133042 +22.8646970     369.5818      69.5688      1.323     3.08    -10.56107     19.62747     66.95442         8     1.041     0.655 -40.75   0
       113      8.8067    571.4886 300.0019595 +22.5622690     2444.648     69.48015      1.290     2.45    -10.62581     19.62747     295.0019        21     1.055     0.915  24.98   0
       114    954.2037    567.5600 300.2974654 +22.8445779     158.8651     69.58652      1.216     3.15    -10.51339     19.62747     32.57674         5     0.725     0.472 -16.13   0
       115    310.2421    564.5533 300.0978950 +22.6507102      4392.34     69.60423      1.143     2.06     -10.1634     19.62747     683.9637        27     0.985     0.928  75.20   0
       116    432.6151    561.5356 300.1369429 +22.6865403     4264.207     69.55108      1.107     1.95    -9.650863     19.62747     686.9649        29     1.041     0.939  63.53   0
       117    844.2400    555.4871 300.2671045 +22.8081704     862.0466     69.55108      1.060     1.94    -10.23422     19.62747     163.4774        13     0.916     0.729  87.19   0
       118    928.9780    552.7998 300.2943973 +22.8327818     6153.343     69.49789      1.173     1.86    -10.45178     19.62747     1211.045        28     0.959     0.933  -8.09   0
       119    493.2732    551.1901 300.1591825 +22.7017572     5654.967      69.5688      1.154     1.86    -9.548594     19.62747     1049.706        26     1.010     0.874  74.35   0
       120    662.9186    546.6213 300.2134878 +22.7512947     292.1481     69.53336      1.181     2.24    -10.22045     19.62747     58.63354         7     0.813     0.574  72.38   0
       121    220.7497    546.5925 300.0759074 +22.6187164     747.1725      69.5688      1.220     2.29    -10.51904     19.62747     100.5114        13     0.900     0.791 -89.57   0
       122    424.9024    539.3384 300.1417584 +22.6778578      2126.24     69.65735      1.119     1.80    -9.631299     19.62747     383.9131        18     0.892     0.807  13.19   0
       123    767.7941    539.1548 300.2485880 +22.7805765      349.656      69.5688      1.064     2.34    -10.25225     19.62747     73.59195         6     0.818     0.470 -56.21   0
       124    402.9552    537.8250 300.1354219 +22.6708430     588.7483     69.58652      1.217     2.86    -9.673203     19.62747     86.57291        13     0.980     0.853  60.88   0
       125    157.4456    537.1947 300.0592855 +22.5970319     412.6003      69.5688      1.315     2.69    -10.58504     19.62747     50.69815         5     0.716     0.456  68.91   0
